_id,id,name,description
6788ba25ae1bcc0ad82181d6,8398,"Мощность, л/час","Мощность, л/час"
6788ba25ae1bcc0ad82181d7,8456,"Длина палочки, см","Длина палочки, см"
6788ba25ae1bcc0ad82181d8,8399,Назначение,Назначение (Тубусы и чехлы для рыбалки)
6788ba25ae1bcc0ad82181d9,8442,Назначение,Назначение
6788ba25ae1bcc0ad82181da,8400,Техника вышивания,Техника вышивания (общая)
6788ba25ae1bcc0ad82181db,8505,Герметизация швов,Герметизация швов (да/нет)
6788ba25ae1bcc0ad82181dc,8401,Поддон для сбора жира,Поддон для сбора жира (да/нет)
6788ba25ae1bcc0ad82181dd,8471,Тип зарядного устройства,Тип зарядного устройства робот-пылесоса
6788ba25ae1bcc0ad82181de,8631,"Диаметр винта, мм","Диаметр винта, мм"
6788ba25ae1bcc0ad82181df,8507,Огнеупорная пропитка,Огнеупорная пропитка (да/нет)
6788ba25ae1bcc0ad82181e0,8555,Тип отпугивателя,Тип отпугивателя
6788ba25ae1bcc0ad82181e1,8542,"Вместимость шланга диаметром 1"", м","Вместимость шланга диаметром 1"", м"
6788ba25ae1bcc0ad82181e2,8539,Диаметр шланга,Диаметр шланга (если есть шланг в комплекте)
6788ba25ae1bcc0ad82181e3,8595,С системой антиветер,С системой антиветер
6788ba25ae1bcc0ad82181e4,8575,Жесткость 1-ой стороны,Жесткость 1-ой стороны
6788ba25ae1bcc0ad82181e5,8606,Вид,"Вид товара (стимуляторы, удобрения)"
6788ba25ae1bcc0ad82181e6,8598,Уровень спорта,Уровень спорта
6788ba25ae1bcc0ad82181e7,8619,"Максимальная глубина отверстия, мм","Максимальная глубина отверстия, мм"
6788ba25ae1bcc0ad82181e8,8612,Тип излива,Тип излива
6788ba25ae1bcc0ad82181e9,8624,"Глубина анкеровки, мм","Глубина анкеровки, мм"
6788ba25ae1bcc0ad82181ea,8629,"Диаметр шайбы, мм","Диаметр шайбы, мм"
6788ba25ae1bcc0ad82181eb,8706,"Макс. температура холодильной камеры, °С","Макс. температура холодильной камеры, °С"
6788ba25ae1bcc0ad82181ec,8633,Назначение канвы,Назначение канвы
6788ba25ae1bcc0ad82181ed,8718,Тип источника освещения,Тип источника освещения
6788ba25ae1bcc0ad82181ee,8634,Цвет купола,Цвет купола
6788ba25ae1bcc0ad82181ef,8715,"Диаметр окружности, не менее (мм)","Диаметр окружности, не менее (мм)"
6788ba25ae1bcc0ad82181f0,8635,Вид,Вид товара (Садовые зонты)
6788ba25ae1bcc0ad82181f1,8751,Форма,"Форма бисера, бусин"
6788ba25ae1bcc0ad82181f2,8636,Тип,Тип швейной машины
6788ba25ae1bcc0ad82181f3,8729,"Внутренний диаметр, мм","Внутренний диаметр, мм"
6788ba25ae1bcc0ad82181f4,8664,"Рекомендуемая высота матраса, см","Рекомендуемая высота матраса, см"
6788ba25ae1bcc0ad82181f5,8733,Кнопка отсоединения насадок,Кнопка отсоединения насадок (да/нет)
6788ba25ae1bcc0ad82181f6,8665,Вид,Вид ценников
6788ba25ae1bcc0ad82181f7,8758,Тип,Тип товара (Автоматические вводы резерва)
6788ba25ae1bcc0ad82181f8,8666,"Диаметр гайки, мм","Диаметр гайки, мм"
6788ba25ae1bcc0ad82181f9,8668,Покрытие,Покрытие (для цветочных горшков)
6788ba25ae1bcc0ad82181fa,5669,Тип,Тип управления швейной машиной
6788ba25ae1bcc0ad82181fb,8773,Тон волос,Тон волос
6788ba25ae1bcc0ad82181fc,8669,Состав (действующее вещество),Состав/действующее вещество удобрений
6788ba25ae1bcc0ad82181fd,8801,Форма,Форма подставки для бижутерии
6788ba25ae1bcc0ad82181fe,8802,Цвет хвои,Цвет хвои
6788ba25ae1bcc0ad82181ff,8774,Оттенок краски,Оттенок краски для волос
6788ba25ae1bcc0ad8218200,8546,Степень урожайности,Степень урожайности
6788ba25ae1bcc0ad8218201,8287,Заострённые,Заострённые (да/Нет)
6788ba25ae1bcc0ad8218202,8332,Количество уровней крепости кофе,Количество уровней крепости кофе
6788ba25ae1bcc0ad8218203,8395,С площадкой,С площадкой (да/нет)
6788ba25ae1bcc0ad8218204,8336,Съёмный поддон,Съёмный поддон (да/нет)
6788ba25ae1bcc0ad8218205,8425,Махровые,Махровые (да/нет)
6788ba25ae1bcc0ad8218206,8438,Тип стенки,Тип стенки
6788ba25ae1bcc0ad8218207,8457,Оригинал,Оригинал
6788ba25ae1bcc0ad8218208,8443,Тон цвета,Тон цвета
6788ba25ae1bcc0ad8218209,8506,Вентиляционные окна,Вентиляционные окна (да/нет)
6788ba25ae1bcc0ad821820a,8472,Тип датчиков и сенсоров,Тип датчиков и сенсоров
6788ba25ae1bcc0ad821820b,8540,"Вместимость шланга диаметром 1/2"", м","Вместимость шланга диаметром 1/2"", м"
6788ba25ae1bcc0ad821820c,8476,Автоматическая установка на зарядку,Автоматическая установка на зарядку (да/нет)
6788ba25ae1bcc0ad821820d,5814,Объём жёсткого диска (HDD),Объём жёсткого диска (HDD)
6788ba25ae1bcc0ad821820e,8557,Устойчивость к вредителям,Устойчивость к вредителям (да/нет)
6788ba25ae1bcc0ad821820f,8596,"Толщина сиденья, мм","Толщина сиденья, мм"
6788ba25ae1bcc0ad8218210,8576,Жесткость 2-ой стороны,Жесткость 2-ой стороны
6788ba25ae1bcc0ad8218211,8613,С изливом,С изливом
6788ba25ae1bcc0ad8218212,8577,Применение,Применение матраса
6788ba25ae1bcc0ad8218213,8620,Тип расклинивания,Тип расклинивания
6788ba25ae1bcc0ad8218214,8685,"Размер стороны квадратного подголовка, мм","Размер стороны квадратного подголовка, мм"
6788ba25ae1bcc0ad8218215,8625,"Длина жаровни, см","Длина жаровни, см"
6788ba25ae1bcc0ad8218216,8707,Подставка для яиц,Подставка для яиц (да/нет)
6788ba25ae1bcc0ad8218217,8630,"Длина гильзы, мм","Длина гильзы, мм"
6788ba25ae1bcc0ad8218218,8735,Вращение чаши,Вращение чаши (да/нет)
6788ba25ae1bcc0ad8218219,8637,Возможность шитья без педали,Возможность шитья без педали (да/нет)
6788ba25ae1bcc0ad821821a,8716,"Ширина, не менее (мм)","Ширина, не менее (мм)"
6788ba25ae1bcc0ad821821b,8667,"Диаметр головки, мм","Диаметр головки, мм"
6788ba25ae1bcc0ad821821c,234,Лампа в комплекте,Есть или нет лампа в комплекте
6788ba25ae1bcc0ad821821d,8670,Периоды применения,Периоды применения удобрений
6788ba25ae1bcc0ad821821e,8752,Тип окрашивания,Тип окрашивания бисера
6788ba25ae1bcc0ad821821f,6548,Тип принадлежности к праздникам,Тип принадлежности к праздникам (для выгрузки)
6788ba25ae1bcc0ad8218220,8759,Регулировка скорости вращения,Регулировка скорости вращения (да/нет)
6788ba25ae1bcc0ad8218221,8775,Количество микрофонов в комплекте,Количество микрофонов в комплекте
6788ba25ae1bcc0ad8218222,8763,Убирать негабарит ЦФО,Убирать негабарит ЦФО
6788ba25ae1bcc0ad8218223,8764,Материал кольца,Материал кольца
6788ba25ae1bcc0ad8218224,8777,"Рабочая длина стержня, мм","Рабочая длина стержня, мм"
6788ba25ae1bcc0ad8218225,8765,Силовая,Силовая (да/нет)
6788ba25ae1bcc0ad8218226,8778,Вид,Вид товара (мебель)
6788ba25ae1bcc0ad8218227,8769,QWERTY-клавиатура,QWERTY-клавиатура (да/нет)
6788ba25ae1bcc0ad8218228,8766,Тип совместимых устройств,Тип совместимых устройств
6788ba25ae1bcc0ad8218229,8780,Зона свежести,Зона свежести (да/нет)
6788ba25ae1bcc0ad821822a,8781,Тип шага резьбы,Тип шага резьбы (крупный/мелкий)
6788ba25ae1bcc0ad821822b,8783,Назначение,Назначение кухонных ложек
6788ba25ae1bcc0ad821822c,8784,"Минимальная температура применения, °С","Минимальная температура применения, °С"
6788ba25ae1bcc0ad821822d,3633,Вид гайки,Вид гайки
6788ba25ae1bcc0ad821822e,5815,"Объём твердотельного накопителя (SSD), ГБ","Объём твердотельного накопителя (SSD), ГБ"
6788ba25ae1bcc0ad821822f,8334,"Объём емкости для зёрен, мл","Объём емкости для зёрен, мл"
6788ba25ae1bcc0ad8218230,8396,Тип,Тип картриджа для фильтр-насосов 
6788ba25ae1bcc0ad8218231,8509,Количество спальных помещений,Количество спальных помещений
6788ba25ae1bcc0ad8218232,8458,Механизм управления,Механизм управления диспенсера
6788ba25ae1bcc0ad8218233,8541,"Вместимость шланга диаметром 3/4"", м","Вместимость шланга диаметром 3/4"", м"
6788ba25ae1bcc0ad8218234,8473,Индикация,Индикация робота-пылесоса
6788ba25ae1bcc0ad8218235,8556,Устойчивость к болезням,Устойчивость к болезням
6788ba25ae1bcc0ad8218236,8614,С изливом,С изливом
6788ba25ae1bcc0ad8218237,8560,Устойчивость к вредителям,Устойчивость к вредителям
6788ba25ae1bcc0ad8218238,8621,Тип растения,Тип растения
6788ba25ae1bcc0ad8218239,8578,Особенности,Особенности матраса
6788ba25ae1bcc0ad821823a,8686,"Длина резьбовой части, мм","Длина резьбовой части, мм"
6788ba25ae1bcc0ad821823b,8708,Индикация,Индикация (техника)
6788ba25ae1bcc0ad821823c,8638,Выполнение петли,Выполнение петли (да/нет)
6788ba25ae1bcc0ad821823d,8736,Защитная крышка на чашу,Защитная крышка на чашу (да/нет)
6788ba25ae1bcc0ad821823e,8671,Комплексные удобрения,Комплексные удобрения
6788ba25ae1bcc0ad821823f,8717,"Диаметр (не менее), мм","Диаметр (не менее), мм"
6788ba25ae1bcc0ad8218240,8753,Твёрдая подложка,Твёрдая подложка (да/нет)
6788ba25ae1bcc0ad8218241,8845,Тип дюбеля,Тип дюбеля
6788ba25ae1bcc0ad8218242,8754,Назначение,Назначение вентиляции
6788ba25ae1bcc0ad8218243,8760,Ножная педаль,Ножная педаль (да/нет)
6788ba25ae1bcc0ad8218244,8755,"Высота головки, мм","Высота головки, мм"
6788ba25ae1bcc0ad8218245,8776,Способ крепления,Способ крепления насадок для уборки
6788ba25ae1bcc0ad8218246,8767,Голосовое управление,Голосовое управление (да/нет)
6788ba25ae1bcc0ad8218247,8803,Цвет декора,Цвет декора
6788ba25ae1bcc0ad8218248,8779,Бустер,Бустер (да/нет)
6788ba25ae1bcc0ad8218249,8813,"Минимальная толщина листа, мм","Минимальная толщина листа, мм"
6788ba25ae1bcc0ad821824a,8782,"Наружный диаметр (не менее), мм","Наружный диаметр (не менее), мм"
6788ba25ae1bcc0ad821824b,8804,"Отсрочка запуска, ч","Отсрочка запуска, ч"
6788ba25ae1bcc0ad821824c,8785,Вид реагента,Вид реагента
6788ba25ae1bcc0ad821824d,8786,"Диапазон мощности, Вт","Диапазон мощности, Вт"
6788ba25ae1bcc0ad821824e,8814,"Рекомендуемая нагрузка на вырывание, кгс","Рекомендуемая нагрузка на вырывание, кгс"
6788ba25ae1bcc0ad821824f,3773,"Высота бортика, см","Высота бортика, см"
6788ba25ae1bcc0ad8218250,8822,"Напряжение катушки управления, В","Напряжение катушки управления, В"
6788ba25ae1bcc0ad8218251,8827,Сроки созревания,Сроки созревания для семян огурцов
6788ba25ae1bcc0ad8218252,8830,Бугорчатые,Бугорчатые (да/нет)
6788ba25ae1bcc0ad8218253,8831,Геральдика,Геральдика (да/нет)
6788ba25ae1bcc0ad8218254,8459,"Высота ниши для встроенной микроволновки, мм","Высота ниши для встроенной микроволновки, мм"
6788ba25ae1bcc0ad8218255,8558,Засухоустойчивость,Засухоустойчивость (да/нет)
6788ba25ae1bcc0ad8218256,8474,Материал турбощётки,Материал турбощётки
6788ba25ae1bcc0ad8218257,8632,"Диаметр гайки, мм","Диаметр гайки, мм"
6788ba25ae1bcc0ad8218258,8687,"Радиус, мм","Радиус, мм"
6788ba25ae1bcc0ad8218259,8639,"Максимальная ширина строчки, мм","Максимальная ширина строчки, мм"
6788ba25ae1bcc0ad821825a,8709,Фитоподсветка,Фитоподсветка (да/нет)
6788ba25ae1bcc0ad821825b,8641,Регулировка ширины строчки,Регулировка ширины строчки (да/нет)
6788ba25ae1bcc0ad821825c,8690,Подходит для автоклава,Подходит для автоклава (Да/Нет)
6788ba25ae1bcc0ad821825d,8672,Класс опасности,Класс опасности
6788ba25ae1bcc0ad821825e,8737,"Внутренний диаметр кольца, мм","Внутренний диаметр кольца, мм"
6788ba25ae1bcc0ad821825f,8674,Эффект,Эффект от удобрений
6788ba25ae1bcc0ad8218260,8692,Защита бедра,Защита бедра (да/нет)
6788ba25ae1bcc0ad8218261,8761,Тип зажима фрезы,Тип зажима фрезы
6788ba25ae1bcc0ad8218262,8693,Слои,Слои
6788ba25ae1bcc0ad8218263,8739,Тип конической шайбы,Тип конической шайбы
6788ba25ae1bcc0ad8218264,8695,Дополнительные элементы,Дополнительные элементы
6788ba25ae1bcc0ad8218265,8787,Вид накатки,Вид накатки
6788ba25ae1bcc0ad8218266,8696,Вид,Вид товара (Комплектующие для оптических приборов)
6788ba25ae1bcc0ad8218267,8740,Материал шайбы,Материал шайбы
6788ba25ae1bcc0ad8218268,8698,Тип,Тип
6788ba25ae1bcc0ad8218269,8768,Функция аэромыши,Функция аэромыши (да/нет)
6788ba25ae1bcc0ad821826a,8699,Вид итогового изделия,Вид итогового изделия
6788ba25ae1bcc0ad821826b,3909,Вид направляющих для ящиков,Вид направляющих для ящиков
6788ba25ae1bcc0ad821826c,8743,Назначение,Назначение лотков и подставок (посуда)
6788ba25ae1bcc0ad821826d,8700,Вид,Вид товара (велозапчасти)
6788ba25ae1bcc0ad821826e,8805,Ножки-опоры,Ножки-опоры (да/нет)
6788ba25ae1bcc0ad821826f,8744,Фаска,Фаска (да/нет)
6788ba25ae1bcc0ad8218270,8788,Вид,Вид клеёнки
6788ba25ae1bcc0ad8218271,8745,Вид,Вид товара (казаны)
6788ba25ae1bcc0ad8218272,8815,Модельный ряд,Модельный ряд
6788ba25ae1bcc0ad8218273,8746,Тип корпуса,Тип корпуса смартфона
6788ba25ae1bcc0ad8218274,8789,Вид кистедержателя,Вид кистедержателя
6788ba25ae1bcc0ad8218275,8806,Класс электрозащиты,Класс электрозащиты
6788ba25ae1bcc0ad8218276,8790,"Максимальная нагрузка, Вт","Максимальная нагрузка, Вт"
6788ba25ae1bcc0ad8218277,8791,Вид установки,Вид установки излива для смесителя
6788ba25ae1bcc0ad8218278,8823,Число и исполнение доп.контактов,Число и исполнение доп.контактов
6788ba25ae1bcc0ad8218279,8792,Исполнение,"Исполнение (нереверсивный, реверсивный)"
6788ba25ae1bcc0ad821827a,4110,Цвет основной,Цвет основной (краски для волос)
6788ba25ae1bcc0ad821827b,8794,Регулируемый размер,Регулируемый размер (да/нет)
6788ba25ae1bcc0ad821827c,8828,Размер,Размер огурцы
6788ba25ae1bcc0ad821827d,8796,Тип конвекции,Тип конвекции
6788ba25ae1bcc0ad821827e,8832,"Диапазон регулирования, А","Диапазон регулирования, А"
6788ba25ae1bcc0ad821827f,8837,Конструкция,Конструкция электротоваров
6788ba25ae1bcc0ad8218280,8838,Игрушка с видео,Игрушка с видео
6788ba25ae1bcc0ad8218281,8839,Вид,Вид товара (палки для скандинавской ходьбы)
6788ba25ae1bcc0ad8218282,8841,Стандарт USB,Стандарт USB
6788ba25ae1bcc0ad8218283,8842,Тип оповещения,Тип оповещения (Датчики)
6788ba25ae1bcc0ad8218284,1350,Размер,Размер вешалок-плечиков
6788ba25ae1bcc0ad8218285,8460,"Глубина ниши для встроенной микроволновки, мм","Глубина ниши для встроенной микроволновки, мм"
6788ba25ae1bcc0ad8218286,8559,Нескользящий,Нескользящий (да/нет)
6788ba25ae1bcc0ad8218287,8475,"Высота преодоления порога, см","Высота преодоления порога, см"
6788ba25ae1bcc0ad8218288,8640,Регулировка длины стежка,Регулировка длины стежка (да/нет)
6788ba25ae1bcc0ad8218289,8688,"Максимальный сбег резьбы, мм","Максимальный сбег резьбы, мм"
6788ba25ae1bcc0ad821828a,8673,Группы элементов,Группы элементов удобрений
6788ba25ae1bcc0ad821828b,8710,Суперзаморозка,Суперзаморозка (да/нет)
6788ba25ae1bcc0ad821828c,8738,"Длина вкручиваемой части шурупа, мм","Длина вкручиваемой части шурупа, мм"
6788ba25ae1bcc0ad821828d,8691,Тип дна,Тип дна
6788ba25ae1bcc0ad821828e,8711,Режим «Отпуск»,Режим «Отпуск» (да/нет)
6788ba25ae1bcc0ad821828f,8694,Вакуумный,Вакуумный (да/нет)
6788ba25ae1bcc0ad8218290,8762,Разъём для штекера,Разъём для штекера
6788ba25ae1bcc0ad8218291,8697,Назначение,Назначение (Комплектующие для оптических приборов)
6788ba25ae1bcc0ad8218292,8741,Материал прокладки,Материал прокладки
6788ba25ae1bcc0ad8218293,8793,Тепловое реле,Тепловое реле (да/нет)
6788ba25ae1bcc0ad8218294,8807,Класс пылевлагозащиты,Класс пылевлагозащиты
6788ba25ae1bcc0ad8218295,8795,С антресолью,С антресолью (да/нет)
6788ba25ae1bcc0ad8218296,8816,Количество положений,Количество положений
6788ba25ae1bcc0ad8218297,8846,Вид,Вид товара (Упоры для отжиманий)
6788ba25ae1bcc0ad8218298,8824,Тип тока,Тип тока
6788ba25ae1bcc0ad8218299,8829,Гладкие,Гладкие (да/нет)
6788ba25ae1bcc0ad821829a,8848,Крепежи для сборки каркаса,Крепежи для сборки каркаса (да/нет)
6788ba25ae1bcc0ad821829b,4854,Вид,Вид фена
6788ba25ae1bcc0ad821829c,8833,"Установка теплового расцепителя, А","Установка теплового расцепителя, А"
6788ba25ae1bcc0ad821829d,8730,Фактура,Фактура
6788ba25ae1bcc0ad821829e,8835,"Установка электромагнитного расцепителя, А","Установка электромагнитного расцепителя, А"
6788ba25ae1bcc0ad821829f,8840,Назначение,Назначение (Палки для скандинавской ходьбы)
6788ba25ae1bcc0ad82182a0,3588,Топочная дверца,Топочная дверца
6788ba25ae1bcc0ad82182a1,8461,"Ширина ниши для встроенной микроволновки, мм","Ширина ниши для встроенной микроволновки, мм"
6788ba25ae1bcc0ad82182a2,8642,Автоматический регулятор усилия прокола,Автоматический регулятор усилия прокола (да/нет)
6788ba25ae1bcc0ad82182a3,8462,"Ширина ниши для встроенного духового шкафа, м","Ширина ниши для встроенного духового шкафа, мм"
6788ba25ae1bcc0ad82182a4,8689,"Диаметр описанной окружности (не менее), мм","Диаметр описанной окружности (не менее), мм"
6788ba25ae1bcc0ad82182a5,8477,Продолжение уборки после дозарядки,Продолжение уборки после дозарядки (да/нет)
6788ba25ae1bcc0ad82182a6,8644,Автоматическое закрепление строчки,Автоматическое закрепление строчки (да/нет)
6788ba25ae1bcc0ad82182a7,8675,Вид выращиваемой культуры,Вид выращиваемой культуры
6788ba25ae1bcc0ad82182a8,8646,Расположение катушечных стержней,Расположение катушечных стержней
6788ba25ae1bcc0ad82182a9,8712,Антибактериальная защита,Антибактериальная защита (да/нет)
6788ba25ae1bcc0ad82182aa,8742,"Толщина прокладки, мм","Толщина прокладки, мм"
6788ba25ae1bcc0ad82182ab,8808,"Мин. толщина первого несущего слоя, мм","Мин. толщина первого несущего слоя, мм"
6788ba25ae1bcc0ad82182ac,8817,Способ установки,Способ установки электромонтаж
6788ba25ae1bcc0ad82182ad,8847,Покрытие ручек,Покрытие ручек
6788ba25ae1bcc0ad82182ae,8809,Материал топочной дверцы,Материал топочной дверцы
6788ba25ae1bcc0ad82182af,8825,"Max частота на выходе, Гц","Max частота на выходе, Гц"
6788ba25ae1bcc0ad82182b0,8834,"Отключающая способность, кА","Отключающая способность, кА"
6788ba25ae1bcc0ad82182b1,8849,"Кол-во поликарбоната потребуется, лист","Кол-во поликарбоната потребуется, лист"
6788ba25ae1bcc0ad82182b2,8463,"Глубина ниши для духового шкафа, мм","Глубина ниши для встроенного духового шкафа, мм"
6788ba25ae1bcc0ad82182b3,8643,Позиционирование иглы,Позиционирование иглы (да/нет)
6788ba25ae1bcc0ad82182b4,8478,"Площадь уборки на полном заряде, м²","Площадь уборки на полном заряде элементов питания, м2"
6788ba25ae1bcc0ad82182b5,8810,Тип дерева,Тип дерева
6788ba25ae1bcc0ad82182b6,8480,Вид аксессуара для влажной уборки,Вид аксессуара для влажной уборки
6788ba25ae1bcc0ad82182b7,8818,Климатическое исполнение,Климатическое исполнение
6788ba25ae1bcc0ad82182b8,8819,"Ширина устройства, мм","Ширина устройства, мм"
6788ba25ae1bcc0ad82182b9,8826,"Max сечение подключения кабеля, мм²","Max сечение подключения кабеля, мм²"
6788ba25ae1bcc0ad82182ba,8836,Тип проводки,Тип проводки
6788ba25ae1bcc0ad82182bb,8464,"Высота ниши для духового шкафа, мм","Высота ниши для встроенного духового шкафа, мм"
6788ba25ae1bcc0ad82182bc,8645,Автоматическая обрезка нити,Автоматическая обрезка нити (да/нет)
6788ba25ae1bcc0ad82182bd,8479,Станция самоочистки,Станция самоочистки (да/нет)
6788ba25ae1bcc0ad82182be,8820,"Высота устройства, мм","Высота устройства, мм"
6788ba25ae1bcc0ad82182bf,8821,"Глубина устройства, мм","Глубина устройства, мм"
6788ba25ae1bcc0ad82182c0,8465,Для микроволновки,Для микроволновки (да/нет)
6788ba25ae1bcc0ad82182c1,8647,Подсветка рабочей зоны,Подсветка рабочей зоны (да/нет)
6788ba25ae1bcc0ad82182c2,8481,Уборка по расписанию,Уборка по расписанию (да/нет)
6788ba25ae1bcc0ad82182c3,8655,Лапка для подгибки,Лапка для подгибки (да/нет)
6788ba25ae1bcc0ad82182c4,8466,Для встроенного духового шкафа,Для встроенного духового шкафа (да/нет)
6788ba25ae1bcc0ad82182c5,8648,Рукавная платформа,Рукавная платформа (да/нет)
6788ba25ae1bcc0ad82182c6,8482,Ограничение зоны уборки,Ограничение зоны уборки (да/нет)
6788ba25ae1bcc0ad82182c7,8651,Вышивка алфавита,Вышивка алфавита (да/нет)
6788ba25ae1bcc0ad82182c8,8467,Без ограничений,Без ограничений (да/нет)
6788ba25ae1bcc0ad82182c9,8649,Линейка на корпусе,Линейка на корпусе (да/нет)
6788ba25ae1bcc0ad82182ca,8483,Зонирование помещения на комнаты,Зонирование помещения на комнаты (да/нет)
6788ba25ae1bcc0ad82182cb,8468,Тип сложения,Тип сложения
6788ba25ae1bcc0ad82182cc,8650,Декоративные строчки,Декоративные строчки (да/нет)
6788ba25ae1bcc0ad82182cd,8484,Настройка силы всасывания,Настройка силы всасывания
6788ba25ae1bcc0ad82182ce,3615,Тип,Тип спота
6788ba25ae1bcc0ad82182cf,8485,Функции станции,Функции станции
6788ba25ae1bcc0ad82182d0,8652,Лапка для вымётывания петли,Лапка для вымётывания петли (да/нет)
6788ba25ae1bcc0ad82182d1,8488,"Объём резервуара для чистой воды, мл","Объём резервуара для чистой воды, мл"
6788ba25ae1bcc0ad82182d2,8653,Лапка для вшивания молнии,Лапка для вшивания молнии (да/нет)
6788ba25ae1bcc0ad82182d3,8654,Лапка для оверлочных строчек,Лапка для оверлочных строчек (да/нет)
6788ba25ae1bcc0ad82182d4,8656,Лапка для потайного шва,Лапка для потайного шва (да/нет)
6788ba25ae1bcc0ad82182d5,3655,"Диаметр капсулы, мм","Диаметр капсулы, мм"
6788ba25ae1bcc0ad82182d6,8486,Тип пылесборника станции,Тип пылесборника станции
6788ba25ae1bcc0ad82182d7,8657,Лапка для квилтинга и вышивки,Лапка для квилтинга и вышивки (да/нет)
6788ba25ae1bcc0ad82182d8,8489,"Объём резервуара для грязной воды, мл","Объём резервуара для грязной воды, мл"
6788ba25ae1bcc0ad82182d9,8491,Количество боковых щёток,Количество боковых щёток
6788ba25ae1bcc0ad82182da,8487,"Объём пылесборника станции, мл","Объём пылесборника станции, мл"
6788ba25ae1bcc0ad82182db,8658,Дополнительный подъём лапки,Дополнительный подъём лапки (да/нет)
6788ba25ae1bcc0ad82182dc,8659,Регулировка давления лапки на ткань,Регулировка давления лапки на ткань (да/нет)
6788ba25ae1bcc0ad82182dd,8490,Режимы работы,Режимы работы робота-пылесоса
6788ba25ae1bcc0ad82182de,8660,Стол для расширения рабочей поверхности,Стол для расширения рабочей поверхности (да/нет)
6788ba25ae1bcc0ad82182df,8661,Коленный рычаг подъёма лапки,Коленный рычаг подъёма лапки (да/нет)
6788ba25ae1bcc0ad82182e0,8662,Отсек для аксессуаров,Отсек для аксессуаров (да/нет)
6788ba25ae1bcc0ad82182e1,8663,Регулировка скорости шитья педалью,Регулировка скорости шитья педалью (да/нет)
6788ba25ae1bcc0ad82182e2,5075,Часы,Часы
6788ba25ae1bcc0ad82182e3,5341,Особенности,Особенности декоративной косметики
6788ba25ae1bcc0ad82182e4,5100,Вид конструктора,Вид конструктора
6788ba25ae1bcc0ad82182e5,4954,Комплектация,Комплектация ирригатора
6788ba25ae1bcc0ad82182e6,4793,Вид,Элемент потолочной системы
6788ba25ae1bcc0ad82182e7,5078,Тип компонента,Тип короба (автозвук)
6788ba25ae1bcc0ad82182e8,4785,Назначение,Назначение герметика
6788ba25ae1bcc0ad82182e9,4918,"Толщина коробки, мм","Толщина коробки, мм"
6788ba25ae1bcc0ad82182ea,5032,Упаковка,Упаковка семян
6788ba25ae1bcc0ad82182eb,4757,"Калибр, дюймы","Калибр, дюймы"
6788ba25ae1bcc0ad82182ec,4994,Вид полироли,Вид полироли
6788ba25ae1bcc0ad82182ed,4778,Тип двигателя,Тип двигателя электроинструмента
6788ba25ae1bcc0ad82182ee,5262,"Макс. температура жидкости, °С","Максимальная температура жидкости, °С"
6788ba25ae1bcc0ad82182ef,4668,Взрывная накачка,Взрывная накачка (да/нет)
6788ba25ae1bcc0ad82182f0,5291,Поддержка iOS,Поддержка iOS
6788ba25ae1bcc0ad82182f1,4957,Посадка патрона,Посадка патрона
6788ba25ae1bcc0ad82182f2,5274,Для солярия,Для солярия
6788ba25ae1bcc0ad82182f3,4775,Цоколь в комплекте,Цоколь в комплекте (да/нет)
6788ba25ae1bcc0ad82182f4,5162,Цифра,Цифра
6788ba25ae1bcc0ad82182f5,4716,"Номинальная тепловая мощность, кВт","Номинальная тепловая мощность, кВт"
6788ba25ae1bcc0ad82182f6,4897,Цвет,Цвет корпуса светильника
6788ba25ae1bcc0ad82182f7,4869,Аксессуары в комплекте,Аксессуары в комплекте (Да/Нет)
6788ba25ae1bcc0ad82182f8,4652,Тип,"Тип активатора, ароматизатора для рыбалки"
6788ba25ae1bcc0ad82182f9,5170,Материал циркуля,Материал циркуля
6788ba25ae1bcc0ad82182fa,5031,Цветение период,Цветение
6788ba25ae1bcc0ad82182fb,4690,Вид крюка,Вид рыболовного крюка
6788ba25ae1bcc0ad82182fc,4574,"Макс. d сверления (дерево), мм","Макс. d сверления (дерево), мм"
6788ba25ae1bcc0ad82182fd,5270,Производитель,Производитель принтера
6788ba25ae1bcc0ad82182fe,4581,Наличие виброзащиты,Виброзащита (да/нет)
6788ba25ae1bcc0ad82182ff,4995,"Световая отдача, лм/Вт","Световая отдача, лм/Вт"
6788ba25ae1bcc0ad8218300,5322,"Мощность мотора, л.с.","Мощность мотора, л.с. для винтов"
6788ba25ae1bcc0ad8218301,5321,Марка мотора,Марка мотора
6788ba25ae1bcc0ad8218302,4975,Вид,Вид (паяльное оборудование)
6788ba25ae1bcc0ad8218303,5067,Время выхода на режим,Время выхода на режим
6788ba25ae1bcc0ad8218304,4947,"Бесплатное сервисное обслуживание, лет","Бесплатное сервисное обслуживание, лет"
6788ba25ae1bcc0ad8218305,4815,Тип установки,Тип установки (турник/брусья)
6788ba25ae1bcc0ad8218306,4894,Вид,Вид косметики для бровей
6788ba25ae1bcc0ad8218307,5247,Назначение,Назначение чехла для оружия
6788ba25ae1bcc0ad8218308,4675,Цвет,Цвет Торг-12
6788ba25ae1bcc0ad8218309,4725,"CO₂ при макс. полезной мощности (метан), %","Содержание CO2 при максимальной полезной мощности (метан), %"
6788ba25ae1bcc0ad821830a,5081,"Мощность передатчика, Вт","Мощность передатчика, Вт"
6788ba25ae1bcc0ad821830b,4964,"Усилие, т","Усилие, т"
